3865 3956
300:0.987536 415:1.09155 442:1.14924 487:0.846991 590:0.826576 631:0.788603 870:0.810847 897:0.822928 995:1.03351 1086:0.850915 1725:0.843796 1754:0.825516 1759:0.78651 1875:0.832107 1940:0.907043 2142:0.808542 2143:0.808777 2235:0.787704 2512:0.783669 2590:0.785028
447:0.925949 471:0.839363 530:0.800607 647:1.01795 778:0.812955 783:0.915244 784:0.786042 976:0.843913 1328:0.842587 1386:0.81744 1462:1.25047 1888:0.83133 1901:0.786832 1986:0.785127 2180:0.813427 2193:0.81227 2235:0.823021 2363:0.792623 3179:0.828135 3253:0.822646
10:0.875452 11:1.16308 13:0.997429 21:0.88919 22:0.84759 23:0.897802 27:0.985606 28:0.858733 29:0.837813 43:0.813352 82:1.14996 85:0.892919 98:0.792105 141:0.902193 187:0.849438 227:0.906003 253:0.793108 339:0.866256 573:0.862196 1956:0.851533
155:0.870546 199:1.10422 437:0.867877 564:0.845038 567:0.878346 590:1.03298 811:0.849998 851:0.798135 996:1.04749 1331:0.806315 1462:1.37394 1463:0.855645 1523:1.03371 1583:0.796289 1763:0.797167 1831:0.802248 1974:0.805001 1988:0.82564 2026:1.01056 2199:0.810303
41:0.853534 45:0.856127 626:1.39811 704:1.27692 705:1.34952 706:0.880545 741:0.860693 815:0.935454 819:0.946078 838:0.915439 864:1.12327 869:0.904279 921:0.86157 1081:0.865302 1169:1.0171 1544:0.886366 1606:0.947355 1656:0.955798 2560:0.861876 2633:0.893059
167:0.845663 253:0.843769 293:0.999181 415:0.844956 498:1.03993 499:0.891772 710:0.962093 861:0.835731 935:1.05085 998:0.885838 1125:0.914639 1449:1.01593 1695:0.857257 1842:0.912023 1906:1.03719 1928:0.901187 2371:0.869048 2383:0.838534 2459:0.987683 3169:0.846058
22:0.890707 23:1.12202 27:1.08168 28:1.02185 29:0.845772 30:0.826162 48:1.16421 64:0.869807 233:0.856727 355:0.951997 501:0.848557 599:1.24434 866:0.852387 868:0.91543 881:0.848608 953:0.935811 990:0.979606 1054:0.836159 1099:0.841205 1507:0.827742
71:0.926345 277:1.00273 452:1.30774 512:1.17941 820:0.966099 1020:0.923379 1102:0.959601 1145:0.981928 1146:0.968038 1151:1.21886 1211:1.03534 1212:1.05916 1248:0.957599 1420:1.14709 1679:0.902882 1847:0.90627 1925:0.914984 2020:0.961604 2066:0.954152 2523:0.913354
131:0.79996 285:0.851714 329:0.847893 433:1.26267 604:0.818474 837:0.834798 855:0.800137 998:1.02898 1006:0.825655 1486:1.00047 1730:0.796434 1771:0.808104 1906:0.817531 1921:0.842099 1926:0.895972 2116:0.862067 2337:0.829373 2421:1.04229 2755:1.23879 2861:0.833421
26:0.813429 44:0.811952 61:1.02297 64:0.796942 572:0.83038 812:0.896143 910:0.852625 916:0.997955 1054:0.841942 1252:0.827976 1853:0.905273 2149:0.816912 2490:0.874328 2989:0.79779 3133:0.824467 3188:0.818456 3197:0.841694 3200:0.919589 3648:0.816677 3912:0.986177
21:0.856998 62:0.978638 180:1.24829 218:0.82317 233:1.11145 324:0.846811 327:0.863845 394:0.966661 483:0.824786 565:1.33954 591:1.10692 609:0.86782 692:0.945552 1441:1.066 1715:0.836047 2868:0.961544 2982:0.836043 2983:1.00496 2985:0.886064 3757:0.817965
0:0.917136 5:0.895112 7:1.00487 8:0.972389 156:0.976071 186:0.867775 386:0.901946 615:0.876439 652:0.934911 742:0.854771 743:0.967595 880:0.977617 894:0.8692 982:0.878275 1350:0.918085 1373:0.954143 1556:0.876226 1871:0.851395 2241:0.896124 2319:0.88669
71:0.831925 437:1.40459 769:0.883302 1288:0.898312 1289:0.872319 1328:1.00898 1332:0.926911 1447:0.852463 1503:0.907628 1629:0.872931 1736:0.953674 1758:1.04002 1759:0.929151 1760:0.851147 1890:0.827956 1894:0.942719 2121:0.856899 2298:1.09993 2422:0.924414 2691:0.952476
494:1.31891 563:0.915416 640:0.888297 1130:0.885435 1203:0.898597 1229:0.909954 1287:1.15306 1297:0.938481 1298:0.898255 1330:0.867569 1600:0.894401 1748:0.905893 1851:0.903637 1857:1.0651 1948:1.06902 1986:0.904875 2128:0.925458 3189:1.00575 3292:1.02582 3344:0.964444
27:1.1783 82:0.80515 90:0.880973 94:0.810512 105:0.810562 168:0.90687 217:1.02133 363:1.37678 608:0.975079 653:0.798243 934:1.01193 990:1.31711 1015:0.827823 1041:0.820736 1139:0.817889 1271:0.825787 1503:0.870004 1564:0.810618 1722:0.830009 3815:0.815638
4:0.984721 98:1.38898 119:1.01271 120:0.961115 191:0.921052 194:0.918796 216:0.927327 219:0.906828 224:1.01123 248:0.907231 288:0.919177 417:0.932213 607:0.97968 777:0.985543 778:0.977779 977:1.13093 1301:1.15761 1528:0.938376 1724:0.99161 1732:1.17907
309:0.919568 373:1.25177 374:0.860412 868:0.903524 967:1.24515 998:1.0581 1030:0.924859 1047:0.931888 1048:0.914751 1138:0.872496 1292:0.908868 1515:0.91649 1516:1.06001 1519:0.893168 1535:0.951621 1613:1.0414 2468:0.923258 3125:0.868243 3187:0.971836 3491:0.919826
322:0.798164 491:0.80319 952:0.893133 967:0.839235 1172:1.00563 1519:0.863617 1521:0.810831 1538:0.836213 2153:0.847924 2729:0.963389 2826:0.898677 2839:0.877978 2942:0.849113 3096:0.910916 3113:0.912691 3197:0.846395 3388:0.983827 3392:0.928227 3730:0.832957 3895:0.806729
19:1.31394 212:0.818492 222:0.84789 483:0.846081 580:0.846752 967:1.22332 968:0.844067 1048:0.83134 1049:0.836896 1172:1.00584 1292:0.863414 1521:0.821107 1613:0.954288 2983:0.867765 2985:0.839835 3113:0.834813 3192:0.842224 3193:0.819082 3333:1.07277 3895:0.833347
13:0.866139 23:0.834719 50:0.855321 72:1.20804 73:0.886445 76:1.15808 140:1.36117 164:0.872484 310:0.844792 501:0.850275 673:1.01507 699:1.25406 1179:0.844541 1449:0.974258 1474:0.939955 2549:1.24336 2850:0.904792 3400:0.851018 3407:0.843999 3463:0.828897
479:1.14288 480:0.909679 550:0.874201 862:0.95349 1040:1.21292 1041:1.45583 1155:0.903409 1156:0.881212 1157:0.912385 1165:0.867806 1274:0.952865 1276:1.0601 1318:0.999203 1332:1.24588 1346:0.958781 1549:0.90734 1588:0.880365 1589:0.90323 1590:0.912896 1665:0.898208
99:0.824725 437:1.43494 668:1.22033 802:1.25277 820:1.26607 921:0.785994 1323:0.79921 1349:0.815887 1462:0.820927 1463:0.90104 1464:0.849183 1759:1.36479 1890:0.812299 1894:0.834979 2121:0.79106 2298:0.890643 2617:0.829581 2713:0.781056 2981:0.802712 3341:0.781393
4:0.825067 9:1.4259 19:1.02414 22:0.997463 28:0.820732 37:0.895366 150:0.94551 175:0.829993 177:0.865298 222:0.898354 352:0.824878 483:0.990167 585:1.37276 586:1.19662 593:0.84179 601:0.942797 701:0.871131 967:0.867005 3113:0.880811 3460:0.834516
0:1.15395 213:0.962644 391:0.919634 558:0.867832 629:0.879951 636:0.957695 650:1.48705 670:1.05057 757:1.1133 817:0.927302 848:0.891991 849:0.895846 850:0.981734 907:1.02898 1154:0.963808 1180:0.886437 1236:0.987455 1268:0.993816 1471:0.930736 2948:0.935324
333:1.02587 419:0.82939 439:0.856 447:1.11603 468:1.23379 714:0.829989 771:0.871901 860:1.03402 1013:0.893525 1464:0.919718 1934:0.966424 1997:0.84893 2002:0.831205 2003:0.912648 2071:0.816189 2076:0.812138 2229:0.838558 2574:0.826213 2649:0.854386 2830:0.819058
384:0.940591 1255:0.994165 1256:1.03907 1257:0.992902 1309:1.01452 1310:1.02766 1311:1.07702 1312:1.00493 1462:0.916273 2270:0.889456 2509:0.915256 2708:0.945541 2905:1.36216 2968:0.998163 2969:1.12814 2970:0.975906 2971:0.968967 2972:0.945553 2975:0.89392 2995:0.962993
4:0.913915 11:1.07142 22:0.864976 48:0.829949 56:0.968179 88:1.13894 89:1.08884 90:0.967831 171:0.885063 180:1.01718 204:0.925512 394:0.955882 417:1.02432 456:0.864354 609:0.916594 676:0.84929 692:0.864864 881:0.911301 1536:0.852575 1722:0.847829
12:0.829268 329:0.833727 374:0.805339 375:0.813017 429:0.853017 998:0.804215 1449:0.818687 1519:0.825948 1711:0.813875 1826:0.812154 1920:0.910847 1928:0.844461 2272:0.871648 2685:0.832187 2868:0.817728 2942:0.90179 2983:0.808952 3487:0.83908 3571:0.847419 3765:0.804716
384:1.00151 649:0.918989 739:0.900201 812:0.994631 1190:0.989278 1255:0.915819 1311:0.879538 1312:0.943493 2508:0.864131 2509:0.886287 2904:1.04237 2905:1.46407 2966:0.869824 2968:0.913452 2972:0.954652 2975:1.00025 2976:1.06789 2977:0.951918 2989:1.0567 2995:0.858907
9:0.75883 33:0.851177 99:0.834036 208:0.767868 227:0.79449 324:0.782009 342:0.788308 457:0.802451 586:0.770236 699:0.75893 820:0.753405 851:0.790808 1308:0.751581 1463:0.800973 1705:0.8402 1711:0.751951 1831:0.77129 2177:0.813164 2255:0.764177 2479:0.785392
19:0.878361 36:1.00899 98:1.10146 119:1.0355 120:1.01175 147:0.899659 157:0.967107 159:1.11453 178:0.909572 191:1.05768 228:0.901324 229:0.859352 244:0.869476 607:0.914843 754:0.888097 777:0.92174 977:0.853188 1402:1.00825 1732:0.853972 1849:0.881187
99:0.870427 100:0.847493 239:1.41029 333:0.869113 415:1.09597 416:0.891071 503:0.888013 583:0.91385 589:0.978874 612:0.840093 622:1.22733 973:0.861343 1061:1.00534 1323:0.847083 1382:1.23409 1384:0.993086 1740:1.03348 1783:0.84554 2535:0.863971 2827:0.850236
11:0.914886 18:0.903582 22:0.990471 25:0.894162 29:1.19397 46:0.936614 48:0.938221 72:0.902347 88:0.867716 209:0.937992 227:0.869329 279:1.42559 324:0.919879 388:0.889031 501:0.971615 573:0.865662 679:0.883664 683:0.985872 766:0.880442 881:0.962481
63:0.864547 64:0.898284 92:0.967669 93:0.909289 161:1.25031 275:1.52308 314:0.864837 636:0.96872 1086:0.852655 1131:0.855614 1196:0.88885 1688:0.896927 1730:0.899415 1806:0.947402 2308:0.864017 2441:0.913994 2683:0.884104 3207:0.923833 3208:0.874355 3305:0.966561
44:0.94551 61:0.949223 64:1.08188 71:1.01895 72:0.898483 102:0.92023 141:0.902437 188:1.00778 277:0.871549 279:0.909553 366:0.897987 367:1.21591 376:1.11802 377:1.03843 1054:0.95129 1099:0.885889 1437:0.938288 2213:0.897947 2500:0.868985 3188:0.894761
4:0.858394 390:0.832827 391:0.904164 400:0.963875 479:0.820942 480:0.833403 550:0.838688 862:0.843288 865:0.84836 1040:1.02187 1041:0.918147 1155:1.02846 1156:1.00487 1157:0.897851 1274:0.824321 1288:0.885625 1318:0.91768 1332:0.878212 1341:0.860731 1549:0.822623
17:0.860023 46:0.850618 64:0.813653 71:0.889324 72:1.46246 137:0.816399 140:0.822927 205:0.942485 279:1.09684 314:1.12103 315:0.969229 501:0.847293 502:0.873591 765:1.15124 877:0.953439 921:1.09822 1053:1.04507 1057:0.941176 2270:0.81477 3276:0.892627
23:1.37468 59:0.863091 72:0.965027 73:0.941901 76:0.885911 140:1.02931 205:0.894899 210:0.947399 256:0.926639 295:0.835131 310:0.917427 370:0.842486 673:0.916373 1006:0.812097 1168:0.858332 1362:0.934871 2611:0.880535 2631:0.818324 3423:0.817243 3628:0.836465
92:0.968309 161:1.08422 240:0.90237 275:0.936453 292:0.910563 433:0.824271 597:0.875376 775:0.845334 935:0.908833 1110:0.923202 1174:0.877732 1730:0.872108 1884:0.825046 1929:0.900338 1955:0.834041 2119:0.838453 2264:0.820823 2265:0.837491 2559:0.824608 2602:0.821369
218:0.913491 384:0.964644 1032:0.929416 1255:1.00635 1256:1.17305 1257:1.18751 1311:1.02295 2464:0.928022 2508:0.914015 2509:0.946486 2905:1.47948 2966:0.926012 2968:1.0897 2969:0.979864 2970:0.970131 2972:0.935563 2975:0.874697 2992:0.936841 2994:0.929442 2995:0.969434
0:0.873853 63:1.03716 109:0.886408 133:0.871677 154:1.18695 378:0.953776 561:0.945558 564:1.37025 567:0.952259 576:0.916722 590:1.03119 671:1.35111 753:0.935756 852:0.912318 899:1.16479 902:1.17327 932:0.870981 1079:0.868553 1193:0.913833 1263:0.896316
16:0.853892 71:0.872352 132:0.905137 378:1.05119 497:0.843415 543:1.17222 590:1.25183 629:1.12855 666:1.32876 670:0.99915 671:0.990274 703:0.910272 709:0.853996 1092:0.86706 1169:0.871799 1544:0.83661 1582:0.863689 1639:0.908564 1772:0.940238 1838:1.03863
156:0.929326 186:0.846255 189:1.03847 378:0.847551 547:0.976884 575:1.18883 657:0.882425 688:1.07176 875:0.854896 1482:0.852877 1527:0.861269 1824:0.852823 2032:0.96608 2130:1.13396 2320:0.892055 2431:0.881619 2551:1.0738 2645:1.31557 2732:1.01488 2964:1.04979
626:1.6346 662:1.01589 664:0.876761 703:0.859248 704:1.54612 705:1.47341 707:0.938259 815:0.897019 819:0.915095 837:0.89428 838:0.892055 864:0.965272 869:0.862407 1081:1.02197 1169:0.988886 1196:0.863347 1544:0.898571 1656:1.12712 2633:0.926258 3347:0.950883
31:0.871791 103:0.827336 333:1.43248 416:0.954431 450:0.969839 471:1.34409 472:1.14872 505:0.944693 647:1.10089 784:1.26615 961:0.817888 1025:0.924 1170:0.965194 1189:0.888393 1217:0.955545 1345:0.815029 1767:0.818516 1914:0.833224 2643:0.823153 3070:0.914092
0:0.863735 321:0.951429 322:1.34072 390:0.826376 416:0.805826 471:1.28809 472:1.09322 505:0.958342 647:0.800663 784:0.91569 961:0.829911 1170:0.86002 1235:0.895826 1869:0.802066 2168:0.823011 2276:0.830888 2364:0.834405 2783:0.859052 3180:0.836633 3405:0.892543
133:0.948268 240:1.19389 506:1.16078 629:1.33969 666:0.900576 669:1.3016 671:1.00356 807:1.1022 820:0.916282 827:1.00944 882:0.995779 883:1.47565 939:1.32935 1093:0.94158 1100:0.953423 1238:0.998139 3235:0.952278 3250:0.925677 3366:0.98867 3368:0.882052
22:0.917364 23:0.84121 27:1.15963 64:0.824203 71:1.29416 72:1.5189 82:0.823065 168:0.936333 185:1.04923 209:1.025 279:1.04572 494:0.813449 731:0.82832 765:0.924645 881:0.910022 1053:0.83569 1086:0.945699 1535:0.819596 2266:0.887998 3407:0.827602
4:1.12277 105:0.832635 483:0.823059 881:0.838566 967:0.877818 1030:0.819785 1047:0.871943 1172:1.02153 1285:0.816767 1292:0.912041 1515:0.866051 1516:0.932654 1519:0.970648 1521:0.841001 1535:0.841514 1536:0.842317 1538:0.89228 1613:0.892943 3090:0.818574 3187:0.838691
6:0.810122 92:1.4008 161:1.42693 536:0.813072 597:0.840856 1929:0.821225 1977:0.872309 2033:0.931858 2073:0.812686 2096:0.92764 2294:0.912729 2377:0.811974 2457:0.903667 2458:0.903887 2488:0.845742 2536:0.822102 2564:0.915367 2687:0.817255 2937:0.839605 3150:0.82331
321:0.913479 384:1.35415 996:0.910227 1257:0.891494 1272:0.907938 1311:0.963835 1312:0.938929 2464:1.00223 2508:0.926814 2509:0.965542 2905:1.47372 2966:0.87453 2969:0.919599 2970:0.894621 2972:1.10912 2973:1.10605 2974:1.02001 2975:1.03332 2995:0.916366 3013:0.899312
0:1.24293 2:1.00108 5:0.82487 36:0.922919 79:0.919779 106:0.855095 296:0.871937 297:0.913743 334:0.857845 363:0.901794 508:0.8261 549:0.913699 615:0.89441 743:0.834628 967:0.916521 1042:0.933016 1058:0.82537 1108:0.833086 1117:0.837406 2134:0.82445
4:1.40465 23:0.835367 27:0.844795 35:0.871638 90:0.81065 105:0.950041 184:0.865417 209:0.809919 385:0.824031 549:0.826572 881:0.89465 967:0.807396 990:0.972497 1300:0.925236 1516:1.36094 1535:1.27792 1536:0.853511 1538:0.816303 1613:0.833588 1721:0.808277
1:0.855839 508:1.12131 668:0.879238 756:1.1172 757:0.859675 845:1.15856 858:0.903471 942:0.938571 1003:0.929098 1005:0.888473 1074:0.95708 1206:0.86319 1284:0.94723 1304:0.887607 1352:0.847488 1421:0.847614 1556:1.10076 2132:0.841711 2241:0.899814 2372:0.907699
46:1.19352 64:0.991038 72:1.23175 130:0.928253 140:1.10333 252:0.967088 279:1.27537 310:1.28209 314:0.909448 366:0.977902 388:1.26659 407:0.905672 501:1.21139 502:0.930186 585:0.887912 684:0.930522 765:1.06223 1496:0.953233 2295:0.888135 3141:0.926139
9:0.923731 11:0.925736 22:1.05181 27:0.865247 29:1.06605 33:0.993484 37:0.901968 48:1.34312 88:0.920946 105:0.91194 115:0.86502 274:0.922516 282:0.870176 339:0.924722 585:0.87428 623:0.918133 866:0.966082 868:0.911786 959:0.893697 1300:0.896997
4:0.852322 27:1.01594 81:0.891186 105:1.07677 115:0.85374 170:0.849537 355:0.874229 490:1.15302 552:0.831976 563:1.0302 623:1.01821 627:0.957073 731:0.950012 779:1.1997 990:0.907297 1042:0.998223 1392:0.832578 1504:0.854237 1511:0.902036 3754:0.830982
11:0.89685 12:0.823239 13:0.84884 28:0.833812 33:0.820045 71:1.24234 72:1.33527 84:0.85926 96:0.873877 153:1.06313 217:1.07059 287:0.903173 315:0.877822 321:1.23502 322:1.27145 340:0.844335 599:0.821948 953:0.938033 2665:0.812497 3405:0.839492
86:0.901906 131:0.927025 240:0.849846 245:0.962798 255:0.818675 329:0.819667 433:1.1587 604:0.991765 998:0.981427 1110:0.833356 1486:1.00502 1906:0.881778 1926:0.91725 2212:0.806863 2258:0.854672 2337:0.858674 2421:0.809195 2755:1.15649 2815:0.801183 2861:0.851981
494:1.41577 563:0.872918 572:0.961099 597:0.846969 1070:0.84844 1086:0.903167 1130:1.05535 1231:0.802233 1287:0.838347 1294:0.895025 1296:0.853971 1329:0.809116 1600:0.779629 1748:0.993404 2071:0.927048 2909:0.993347 3189:0.814958 3221:0.797104 3344:1.06052 3678:0.807415
164:1.03368 217:0.880108 254:1.02266 355:0.860012 397:0.884338 622:0.852233 1511:0.845573 1961:0.859315 2012:0.867057 2270:1.01644 2303:0.840559 2324:0.877388 2903:1.14033 2904:1.25299 2905:0.884586 2989:1.13466 3015:0.859019 3044:0.839073 3046:0.84096 3054:0.901129
0:1.00377 53:0.871764 81:0.923603 391:1.01733 505:0.91982 513:1.01003 547:0.940866 634:0.934678 663:0.870633 694:0.836828 712:0.889446 718:0.976329 720:0.81544 824:0.850153 919:0.982151 991:0.941927 1547:0.938126 1649:0.852286 1651:0.808808 3724:0.825759
167:0.882471 262:0.884795 397:0.910031 403:1.00101 562:1.44833 703:1.12405 710:1.237 711:0.990992 921:0.883252 947:0.843379 1169:0.995013 1434:1.42678 1435:0.912006 1465:0.95805 1466:0.858817 1646:0.906757 1694:0.857061 1754:0.924021 1769:1.01701 1785:0.861668
105:1.06013 363:1.17375 388:1.00653 475:0.857496 577:0.955084 608:0.846566 615:0.979898 934:1.39036 1015:0.962214 1204:0.923759 1411:1.0184 1568:0.93298 1704:1.03213 2528:0.886995 3158:0.941505 3618:0.889867 3619:0.910887 3933:1.00124 3934:1.00511 3949:0.862379
44:0.836539 64:0.917625 81:0.854758 92:0.842384 141:0.855555 161:0.836174 275:0.797453 376:0.841504 1039:0.831326 1099:0.829939 1157:0.802894 1332:0.798863 1437:0.850073 2141:0.985904 2308:0.840066 2493:0.872051 2567:0.803238 2754:1.05946 2774:0.808715 2854:0.80446
166:0.976087 167:0.904595 253:1.10306 292:0.969974 311:0.945818 569:1.0791 710:0.941737 780:0.994393 935:0.993573 1449:1.30855 1486:0.925866 1546:0.878773 1842:1.18032 1906:1.30451 1921:1.17526 1928:0.915695 1929:0.893289 1955:0.871188 1980:0.97752 2459:0.973847
169:0.857475 368:0.844849 505:0.929581 563:0.847632 787:0.86008 829:0.935532 862:0.948781 1246:0.842691 1410:0.865103 1447:0.89244 1562:0.93113 1881:1.06189 1882:1.18947 2055:1.17555 2370:0.904686 2934:0.915856 2996:0.847452 3135:0.909167 3272:0.885102 3668:0.903506
4:1.18218 11:1.2537 27:0.859145 71:0.882279 270:0.951492 400:1.52955 458:0.854965 462:1.14398 463:0.903089 464:1.03264 465:0.866968 470:0.881992 471:0.96167 472:0.918573 500:0.900897 531:0.932777 556:0.873509 618:0.925219 784:0.882062 2069:0.908138
43:0.836907 169:0.8724 369:0.944813 426:0.914847 731:0.889943 910:0.936478 1054:0.924359 1124:0.850878 1125:1.02152 1405:0.840115 1455:0.902884 1571:0.860843 1849:0.869251 1853:0.878047 1893:0.884875 2111:0.878932 2124:0.883859 2149:0.92553 2176:0.862656 3470:0.906555
28:0.889511 29:0.838976 59:0.894357 74:1.0457 76:1.0726 159:0.900295 235:0.98482 236:0.932067 237:0.879088 348:0.943081 1285:0.856996 1374:0.840463 1472:0.873454 1474:0.931818 1492:0.852264 1609:0.931626 1610:0.835395 1638:0.836485 1793:0.833041 2549:0.991569
4:0.97587 16:0.838307 133:0.867385 240:1.29402 506:1.14339 629:1.39974 669:1.29362 671:1.02262 681:0.854035 807:1.14952 882:0.993965 883:1.52088 939:1.2363 1093:0.848927 1100:0.95648 1238:1.06835 1838:0.861188 3235:0.944132 3250:0.930326 3366:0.940528
265:1.14523 369:0.824968 431:0.859533 473:0.81839 547:0.875293 571:0.848847 642:0.907873 668:0.92189 710:0.824933 716:1.07293 910:0.829215 1125:0.86693 1169:0.829741 1246:0.928121 1336:0.853774 1337:0.93311 1547:0.816477 1559:0.861023 1675:0.88578 2857:0.850946
25:0.811405 55:1.00321 128:0.882839 183:0.885248 239:1.38143 396:0.821841 420:0.885762 421:0.935093 568:0.833985 584:1.27745 622:1.01797 710:0.920067 802:1.14626 952:0.952764 973:0.841717 1365:1.35118 1387:0.8951 1432:1.06205 2279:0.806963 2328:0.887719
13:0.941322 49:0.914536 55:0.897273 72:0.96996 84:1.21607 86:0.859293 96:0.905896 140:0.85544 310:1.04689 312:0.873632 366:0.988465 370:0.919739 710:0.910665 732:0.954142 772:1.35219 1435:0.886476 1729:0.863405 1754:0.862449 1902:0.86263 2107:0.898615
4:0.883874 11:0.915832 27:1.50496 31:0.81973 94:1.24598 115:0.879639 168:0.870352 184:0.818443 185:0.904361 209:1.3235 309:0.866753 344:0.82858 363:1.39594 573:0.82368 608:1.29269 934:0.901076 953:0.8445 990:0.849391 1271:0.906992 2757:0.859448
4:1.33062 8:0.870574 41:0.948678 48:0.865328 88:0.81324 95:0.881874 98:1.24714 153:0.81962 170:0.870105 248:0.855781 269:0.81477 282:0.850035 288:0.811082 408:0.876333 409:0.875344 417:1.10995 607:0.808961 778:0.834784 1301:0.922149 1724:0.895325
7:1.05649 27:0.94632 90:0.84669 94:1.05377 287:0.844751 344:0.923163 363:1.35769 508:0.879257 615:0.833106 894:0.833078 934:0.823141 965:1.0553 1138:1.08849 1139:0.825584 1166:0.822076 1239:0.807589 2614:0.808131 2685:0.938865 2785:0.854387 3090:0.826036
53:0.865725 239:0.979737 265:1.03548 286:0.895085 503:1.10263 547:1.22301 568:0.897354 611:0.877503 659:1.45974 662:1.06534 664:1.38792 665:1.18106 705:0.922849 716:0.876753 717:0.982743 864:0.873134 1091:0.891733 1436:0.889977 1606:0.973838 2633:0.907129
16:1.02569 63:0.968964 133:0.993546 193:0.85738 378:1.13971 400:0.911803 564:1.10577 590:1.13453 621:0.856558 655:1.0625 657:0.878415 662:0.981927 671:1.2428 721:0.936388 808:0.840177 851:1.05241 898:0.886698 1000:1.08514 1079:0.916447 1209:1.03533
35:0.799913 45:0.801559 99:0.912795 229:0.81506 239:1.35802 503:0.879085 563:0.876792 583:0.898457 589:0.880906 622:1.02791 923:0.800133 973:0.92952 1061:1.46265 1281:0.820203 1326:0.804938 1382:1.40596 1463:0.80436 1740:1.08459 3025:0.829789 3168:0.908341
78:0.864307 126:1.26084 239:1.01543 398:0.872239 503:1.01945 589:0.995275 610:0.85387 611:0.928963 622:0.881594 626:0.870812 659:0.927498 802:0.974184 952:0.900096 972:1.11002 973:1.03472 1376:0.88995 1429:0.879018 1430:0.909151 1431:1.20257 2245:0.832198
4:0.984283 16:0.901601 109:1.22875 110:0.960392 400:1.49816 423:1.02308 459:0.941805 465:0.960262 621:0.89872 633:0.939026 648:1.12141 671:0.912867 738:0.949687 739:0.984308 752:0.97715 788:0.914069 789:0.959593 811:0.917253 915:0.895483 1034:0.975007
