3865 3956
300:0.990035 415:1.09399 442:1.15079 487:0.846991 590:0.826339 631:0.787165 870:0.812382 897:0.820964 995:1.03408 1086:0.847616 1725:0.843251 1754:0.826147 1759:0.784352 1875:0.830335 1940:0.90453 2142:0.809802 2143:0.807654 2235:0.785926 2512:0.783733 2590:0.785097
19:0.789744 48:0.839533 115:0.891823 186:1.07401 188:0.946026 190:1.02603 276:0.857157 595:0.824365 683:0.798267 699:0.840584 771:1.02752 918:0.878866 984:0.796417 1003:0.855983 1435:0.880821 1823:0.828199 1824:0.822979 1825:0.835773 2058:0.974053 2319:0.796356
140:0.914017 166:0.96199 167:0.948239 220:0.875001 240:0.868989 308:0.87556 310:1.31494 311:0.985097 312:1.05135 435:0.967568 569:0.919224 673:0.93432 703:0.91196 1062:0.88438 1294:0.877228 1712:0.875165 1929:0.901098 2141:0.972512 2854:1.107 2855:1.10622
227:1.37022 261:1.2498 332:1.02243 343:0.857933 428:0.906931 581:0.8387 957:0.998431 998:0.946701 1179:1.08873 1449:1.17871 1784:0.863109 1839:0.931347 1900:1.09129 1921:0.850886 1980:0.946102 2285:0.90988 2604:0.829013 2653:0.9368 2859:0.829817 3182:0.857191
36:1.05637 43:0.818467 49:0.784789 92:0.94283 141:0.831258 159:0.797621 161:0.858083 197:0.780513 232:0.863559 461:0.847231 542:0.929596 785:0.785936 789:0.845133 855:0.797413 1331:0.777255 2033:0.812908 2096:0.816769 2430:0.786989 2441:0.827665 2564:0.78798
227:1.29882 240:1.28056 289:1.18671 329:0.966118 414:0.847054 630:0.890601 650:0.845596 817:0.962461 883:1.07842 1179:0.987135 1627:0.856127 1826:0.945913 1928:0.878494 2782:1.05319 2783:1.21775 2889:1.11148 3066:0.840846 3577:0.852973 3578:0.861144 3779:0.868672
18:0.928248 21:0.922697 22:1.16083 29:1.18453 31:1.16177 48:1.47586 56:1.05616 88:1.01051 89:0.997151 115:1.15773 184:0.904961 274:0.928194 282:1.02956 683:0.916579 762:0.962206 866:0.951308 868:0.903383 874:0.992126 953:0.88895 959:1.03632
16:0.840692 227:1.0345 286:1.15151 400:1.29761 608:1.00759 621:1.05796 630:1.0026 658:0.822216 660:1.17955 661:0.954786 662:0.878773 664:0.872434 665:0.874382 705:1.01348 946:0.834408 1194:0.852822 1195:0.839819 1196:0.873806 1485:0.839346 1878:0.837129
415:0.825925 471:0.886325 998:0.832569 1179:0.923032 1449:1.17665 1484:0.85576 1826:1.10356 1835:0.821076 1839:0.882856 1842:0.808655 1881:0.954983 1906:1.03689 1920:0.850871 1921:0.929884 1928:0.814237 1981:0.872383 2384:0.832035 2520:0.82618 2850:0.901712 3400:0.917516
218:1.28844 285:0.817615 309:0.782686 321:1.28184 419:1.07001 471:0.787522 729:0.832152 772:1.23513 778:0.813613 998:0.901786 1449:0.962955 1462:0.855216 1811:0.77536 1898:0.807169 2116:1.15051 2117:0.8907 2118:0.793674 2323:0.77779 2421:0.804891 2889:0.780305
167:0.885564 294:0.87195 403:1.2221 495:0.902904 562:1.15104 630:1.06732 663:1.02929 703:1.27101 710:1.13054 711:0.962267 781:0.845384 870:0.867353 947:0.841375 1434:1.52779 1435:0.927222 1465:1.20288 1557:0.885995 1646:1.16222 1754:1.01693 1769:0.8418
40:0.820156 78:0.831661 227:0.837329 431:0.810198 474:1.0944 484:0.819682 630:0.838265 714:0.879928 725:0.915414 1191:0.866012 1399:1.02945 1401:0.832278 1435:0.984794 1488:0.829025 1547:0.813723 1727:0.811118 1877:0.837837 2070:0.899835 2620:0.846516 3722:0.838946
7:0.860812 8:0.875347 27:0.8277 71:0.988441 105:0.98789 164:0.869411 169:1.00692 427:0.818106 475:0.916429 490:1.02097 623:0.849335 731:1.20526 866:0.811165 1078:0.804985 1206:0.819674 1239:0.809283 1392:0.873619 1547:0.806541 1631:0.868842 2996:0.850359
4:1.09311 23:0.83474 32:0.870016 97:1.04293 238:1.03153 253:0.81371 293:0.960239 311:1.11022 400:1.05809 498:1.04467 499:1.0725 630:1.11293 662:0.80887 870:0.806953 937:0.838033 940:0.910008 941:0.955687 1022:0.878537 1111:0.8144 1768:0.861921
11:0.984162 21:1.11772 24:0.844024 27:1.48329 28:0.989277 48:0.855384 50:1.12659 56:0.912649 72:0.982219 98:0.846741 184:0.878017 185:0.878296 209:1.0025 220:1.36554 233:0.97205 583:1.40231 701:0.819374 702:0.988437 779:0.87836 1061:0.858116
9:0.854069 10:0.849337 13:0.846316 22:0.854924 23:1.42195 32:0.967454 92:0.915846 161:1.07112 211:0.885874 256:0.896025 275:1.04095 279:0.86287 284:0.852308 310:0.993767 673:0.993547 842:0.900433 1062:0.899849 1067:0.83795 1362:0.876954 1506:0.863307
72:0.832955 205:0.856035 207:1.05586 220:1.47457 239:1.26054 271:0.874483 310:1.43695 697:0.935359 698:0.832864 952:1.31093 973:0.97805 1061:1.05554 1326:0.891776 1725:0.861527 2295:0.862648 2409:0.913236 2984:1.21305 3403:0.876422 3823:0.882893 3824:0.906035
0:1.11329 53:0.969006 54:0.929124 391:1.39372 513:0.956634 539:0.876326 547:1.04242 570:0.888603 590:1.09412 634:0.971308 651:0.864498 707:0.906668 710:1.12323 718:1.06488 720:0.867201 824:1.14936 991:0.998756 1038:1.00063 1582:0.92287 2690:0.864047
26:0.808897 153:0.820688 230:0.845072 477:0.818934 505:0.867753 563:0.828613 731:0.807418 831:0.805654 1054:1.3976 1290:0.953222 1617:0.834783 1798:0.843534 2233:0.801097 2490:0.994383 3113:0.993495 3186:0.856519 3188:0.871772 3197:1.0042 3219:0.942563 3458:0.806604
479:0.981363 793:0.871975 992:0.82401 1040:1.15163 1041:1.15488 1155:1.13299 1156:1.11361 1157:1.0259 1250:0.880013 1274:0.887793 1276:0.911732 1332:0.883505 1341:0.883121 1423:0.927073 1590:0.828768 1591:0.826475 1778:1.07445 2209:0.907752 2875:0.858249 3864:0.923634
26:0.87427 81:0.823531 102:0.861058 197:0.863936 290:0.833806 388:1.02005 477:0.848529 1054:0.915001 1290:0.924369 1617:0.925328 1717:0.824009 1718:0.873148 1798:0.851378 2213:0.847554 2490:0.886449 3113:0.901105 3188:0.874203 3197:0.919189 3200:0.828079 3219:0.825443
4:1.03034 8:0.830227 19:1.0579 66:0.886406 67:1.05561 87:0.993736 88:0.892481 107:0.966541 115:1.19415 116:0.901652 156:0.816421 159:0.842166 186:0.840189 282:0.817424 339:0.896096 386:0.906954 417:0.839346 767:0.842544 982:0.846364 991:0.892682
431:0.91881 484:1.19282 490:1.01246 731:1.16315 1047:0.889764 1399:0.873627 1441:0.863054 1487:0.859329 1488:0.87819 1727:0.839855 1877:1.03426 2124:0.836652 2153:0.910583 2427:0.834712 2620:0.952327 2873:0.838393 2983:0.8435 3140:0.89309 3709:0.83571 3804:0.924426
333:1.45946 450:0.927177 471:1.5389 472:1.43074 505:0.938689 647:0.940687 920:0.965198 961:0.875867 1004:0.852172 1011:0.901071 1025:0.864359 1093:0.871945 1170:1.03684 1328:0.852975 1470:1.02793 1664:0.861345 2269:0.854275 3056:0.875956 3212:0.938687 3505:0.861144
30:0.807794 97:1.31795 103:0.954706 238:0.816968 321:0.917165 498:1.09098 499:0.793145 940:0.968082 1109:1.28748 1591:0.865362 1644:0.968994 1825:0.943835 1884:0.804596 1955:0.841134 1982:1.35643 2100:0.81089 2152:1.1063 2316:0.804069 2650:0.837672 3260:1.06743
29:1.05614 31:1.06143 48:0.887054 56:0.917195 67:0.923648 88:1.08278 89:1.09487 90:0.873641 105:1.01245 115:0.975674 234:0.86403 344:1.05556 393:0.866058 762:0.8878 767:0.861886 866:0.870908 874:0.926519 953:0.880461 959:1.00748 988:0.954643
21:0.82024 23:0.811179 29:1.24304 30:0.852666 48:0.854251 84:0.812381 97:0.833988 225:0.803916 238:1.29828 289:0.833795 293:0.8107 319:0.877518 339:0.878316 414:0.803617 498:0.944124 499:0.863849 605:1.25133 630:0.877581 1396:0.915908 1768:0.816029
0:1.26699 69:1.00165 154:0.954876 296:1.06162 303:0.893171 389:1.0367 390:1.06848 391:0.970702 404:0.958722 405:1.04541 505:0.905344 547:0.890018 548:0.90368 590:0.965966 743:0.891821 824:0.960418 932:0.96198 1293:0.919388 1368:0.927427 2105:1.01871
38:0.775267 152:1.0854 183:0.942264 239:1.01963 333:0.80085 421:1.24401 547:0.77622 584:1.02143 589:0.820774 591:1.06834 611:0.77685 622:1.42515 659:1.03343 973:1.12364 1281:1.13353 1387:0.949449 1459:0.819863 1525:0.796304 1554:1.36032 3512:0.793737
81:1.26878 328:1.29153 369:0.968228 524:0.937567 547:0.855467 668:0.840125 799:1.1383 800:1.13463 1042:0.901882 1047:0.875078 1188:0.841119 1213:0.850573 1231:0.904211 1421:0.921326 1487:0.836576 1541:0.881455 1631:0.913923 1666:0.854169 3103:0.854098 3440:0.850736
292:0.827226 448:0.849282 471:0.818289 708:0.929 772:0.909333 901:0.947625 945:0.96713 976:1.07927 1003:0.878507 1114:0.839959 1193:0.959958 1386:0.839318 1462:0.869023 1556:0.891193 1632:0.822383 1758:0.832239 1945:0.960779 2448:0.92062 2449:0.886091 2470:0.827721
72:1.03844 140:1.0034 183:0.872 205:0.935508 220:0.931612 239:1.21049 252:0.955945 310:1.47901 388:1.02211 421:0.875701 584:1.2129 589:0.979521 605:0.85492 611:0.87822 622:0.868489 952:1.36285 973:1.0941 1365:1.06636 2408:0.858252 2949:0.950433
94:0.92563 363:1.4966 429:0.848088 532:0.914084 541:0.888454 608:0.907317 615:1.18514 653:0.885625 894:1.05148 895:0.903172 1010:0.929426 1011:1.09187 1095:0.895901 1166:1.00473 1215:0.858891 1231:0.861971 1271:0.88315 1373:0.854713 1457:0.867609 1751:0.907128
24:0.844086 25:0.915516 27:1.03904 50:0.838851 56:0.803925 64:0.838519 72:0.80321 130:0.939868 168:1.28861 180:0.917565 184:0.871297 227:0.849538 394:0.844125 407:1.17885 501:1.12105 669:0.807372 761:0.860429 957:0.800753 1506:0.82973 2416:0.811625
337:1.11548 563:1.08451 569:0.850903 710:0.862594 817:0.814518 1006:0.815261 1110:0.843161 1285:0.879203 1342:0.81212 1449:0.858291 1546:1.33768 1627:0.81114 1842:0.860863 1927:1.14572 1928:0.888697 1976:1.00458 2051:0.915925 2376:0.808045 3424:0.974028 3608:0.845098
25:0.899975 48:0.877812 68:0.880869 72:1.13733 137:0.922152 139:1.01095 310:1.11476 407:0.980995 446:0.930281 449:0.943089 462:0.866841 599:0.981119 618:0.867271 784:0.869028 921:0.918607 1885:0.869303 2248:0.994732 2267:0.870935 2276:0.880517 3787:0.864311
16:0.830808 19:0.768362 22:0.813743 25:0.833827 29:0.885788 270:0.817376 319:0.82182 339:0.774234 381:0.804502 383:0.858256 444:0.897278 477:0.796174 522:0.779557 585:0.844254 589:0.834706 602:0.827389 672:0.770222 793:0.805135 1054:0.780857 1233:0.829717
72:0.87876 138:0.893937 139:1.46926 205:0.853921 310:1.44099 318:1.24529 437:0.841839 446:0.902309 682:0.866593 1328:1.03363 1464:0.878955 2043:0.971496 2188:1.11825 2248:0.872445 2302:0.856565 2335:0.961315 2605:0.954182 2612:1.20784 2774:0.854457 2817:0.944149
421:0.884751 547:0.859626 626:1.48254 704:1.38268 705:1.36929 707:0.992964 709:0.958889 718:0.90232 815:0.963921 816:0.925488 837:0.949626 838:0.867014 864:1.01888 869:1.00934 1081:0.935462 1091:0.860478 1361:0.858979 1656:0.871172 2560:0.923413 3347:0.893602
28:0.904705 72:0.844366 76:0.98234 105:1.0853 170:0.921623 210:0.85336 348:0.987192 374:0.8812 490:1.09938 573:0.85223 623:0.893813 1472:1.00281 1473:0.848757 1596:0.883436 1609:1.0242 1635:0.87985 1793:0.919394 2549:0.867988 3813:0.93271 3814:0.86144
242:0.882274 451:0.834834 475:1.30647 515:0.983081 540:0.902811 577:0.867078 894:0.822995 925:0.920111 1132:0.820131 1242:0.934297 1355:0.821404 1957:0.905953 1958:0.998323 2079:0.860353 2109:0.891506 2162:0.90508 2200:0.830434 2201:1.01862 2242:0.843901 2287:0.955032
328:0.916554 363:0.766033 475:0.789005 524:0.90568 734:0.894534 799:0.859178 868:0.753947 967:0.889813 1030:0.777528 1071:0.816538 1172:0.761866 1187:0.82139 1205:0.835829 1206:0.755368 1231:0.764131 1353:0.778516 1411:0.768139 1535:0.805797 2826:0.805947 3138:0.816696
85:1.05678 203:1.08553 261:0.939523 283:1.22438 310:0.977172 338:0.853251 388:0.928843 419:1.34042 562:1.04701 596:0.839023 699:0.911493 950:0.83167 1194:0.86009 1486:0.828449 1785:0.882191 1811:0.902894 1813:0.870176 1898:0.92772 2261:1.21027 2813:0.933644
13:0.841128 27:1.54201 28:0.8677 31:0.922749 72:0.913745 233:0.838869 354:1.19362 355:0.836795 407:0.907077 573:0.850938 608:0.920781 934:0.841696 953:0.839988 956:0.98512 990:1.05036 1707:0.800402 1956:0.81793 2171:0.829571 2397:0.801028 2757:0.841627
81:0.843719 115:0.98072 127:0.815728 156:0.817796 169:1.0811 281:0.801688 369:0.988909 575:0.891112 683:0.875121 910:0.872397 1128:0.808693 1527:0.806928 1547:0.800005 1566:0.828159 1703:0.8189 1849:0.824409 2032:0.91262 2042:0.798737 2186:0.803391 2905:0.840926
6:0.880482 197:0.854875 454:0.840864 465:0.888243 516:1.10805 529:0.839457 556:0.824507 590:1.06874 618:1.03576 726:0.829935 788:0.822117 791:0.878016 792:0.827874 863:0.858719 906:0.83501 922:0.840721 1099:0.897901 1134:0.82227 2142:0.874622 2235:0.837446
218:0.81569 514:0.855803 835:0.814117 912:0.891147 1042:0.964761 1205:0.822784 1463:0.836388 1817:0.846409 1844:0.81287 1877:0.825599 1949:0.82345 2153:1.49237 2215:1.43163 2367:0.809606 2760:0.856477 2839:0.876501 2906:0.83015 3239:0.817762 3279:0.846114 3633:0.840898
141:0.875626 161:0.846152 240:0.867298 253:0.818776 275:1.06242 306:0.805406 311:0.988168 433:0.812606 479:0.905664 562:0.935527 569:0.92896 597:1.0122 775:0.82929 785:0.848034 1110:0.879702 1486:0.847907 1892:0.821946 1919:0.825133 1929:0.946549 2441:0.887422
0:0.878581 11:0.93378 128:0.88836 239:0.901301 324:0.79232 391:0.801624 444:0.93323 491:0.873788 504:0.809868 548:0.786322 629:0.859713 710:0.812123 869:0.915631 952:0.830637 1036:0.78758 1308:0.787678 1434:0.807808 1754:0.790103 2333:0.805896 2658:0.790454
4:1.30517 240:0.837874 265:0.882732 311:0.825223 400:1.50122 522:0.844538 590:0.962922 629:1.03975 634:0.973795 664:0.855284 666:1.18884 669:0.833258 704:0.849423 706:0.930045 709:0.826719 712:0.86715 837:0.843728 1092:0.84862 1639:0.832609 1838:0.879791
4:1.3128 286:1.05086 400:1.45396 505:0.89045 621:0.866984 634:0.931541 662:0.895939 703:0.915087 704:0.924123 705:1.15158 706:0.881499 709:1.05331 711:0.998554 712:0.924124 741:0.896861 810:0.884412 822:1.02256 825:0.89912 838:0.956584 864:0.947543
34:0.798078 85:1.21029 253:0.805711 295:0.887093 397:0.793372 430:0.794229 436:0.825777 562:1.27532 604:0.804238 699:1.06175 785:0.803054 885:0.825665 949:0.824444 1194:0.821555 1730:0.837633 1844:0.813155 1956:0.806284 2260:0.802503 2265:0.791861 2300:1.06142
9:0.967275 22:0.911026 23:0.84324 48:0.863481 89:0.856291 129:0.88057 367:0.834446 377:1.04832 381:0.816946 416:1.08936 484:0.832397 485:0.861894 881:0.916306 1115:0.813049 1287:0.853805 1296:0.825086 1297:0.813894 1299:0.847721 1301:0.853667 1329:0.81587
180:0.998892 233:1.04267 565:1.2644 591:1.04664 609:1.05306 692:0.968296 831:0.917957 1441:1.01555 1715:0.957981 2144:0.929634 2868:1.14669 2942:1.1806 2983:1.14132 2985:1.04913 3199:0.907978 3263:1.02707 3330:0.932987 3466:0.929328 3467:0.881038 3571:0.902511
1:0.851774 152:0.867942 181:0.859352 239:0.833746 327:0.876611 416:0.847622 421:1.10223 503:0.950885 563:0.823535 584:0.840555 622:1.55538 829:0.925814 973:1.31158 1281:1.16824 1326:0.859143 1384:1.2309 1431:0.900259 1459:0.830472 1554:0.969317 3512:0.865382
81:0.842053 327:0.821476 346:0.834535 421:0.833546 568:0.832823 605:1.21886 622:1.39013 718:0.813272 843:1.28516 847:0.841564 952:0.899569 973:1.11867 998:0.806552 1281:0.984621 1326:0.810757 1554:1.07527 2543:0.807765 3136:0.81762 3654:0.867595 3711:0.811338
92:1.3543 161:1.18418 211:0.815492 253:0.871036 275:1.02415 277:0.80707 343:0.818133 366:0.810464 430:0.800905 434:0.812755 479:0.838544 501:0.916654 1039:1 1094:0.797835 1110:0.839421 1174:0.858531 2536:0.819989 2559:0.816022 3150:0.821517 3182:0.799575
99:1.01677 185:0.900215 217:1.0398 254:0.992156 321:0.794797 389:0.788704 550:0.82638 779:0.773145 795:0.784736 921:1.39642 956:0.817115 977:0.841098 1040:0.82639 1041:0.851617 1098:0.806844 1226:0.784734 1307:0.912932 2557:0.809588 2727:0.779673 3209:0.785671
4:1.241 27:0.904475 53:0.837336 311:0.858213 319:0.883289 400:1.52703 543:0.893017 621:0.853371 629:0.898411 630:1.08489 658:0.953452 660:0.917786 662:0.959624 663:0.932408 703:1.10531 710:0.936325 712:0.906784 806:0.875188 941:0.834351 1022:0.876863
4:0.892739 28:0.863658 46:0.813664 49:0.819228 59:0.991167 73:1.07456 76:0.859118 140:0.995376 205:0.805274 210:0.815664 366:0.814731 388:0.812184 501:1.00084 766:0.853817 843:0.879053 1168:0.983512 1496:0.905659 2248:0.838963 2549:0.842216 3463:0.810489
0:0.90909 53:0.863574 54:0.919217 286:0.919909 390:0.87309 391:1.49954 543:1.09085 547:1.19562 590:1.35338 629:0.866419 630:1.20653 707:1.1477 710:0.900859 718:0.942711 781:0.94049 824:1.29905 1038:1.18685 1582:0.904973 1807:0.864753 2510:0.849555
81:1.20912 156:0.914016 328:0.836686 357:0.850632 522:0.976946 524:0.873144 633:0.853441 734:0.881937 743:0.933058 800:1.05494 814:0.973861 1042:0.9051 1164:0.902139 1231:0.90709 1332:0.911866 1413:0.841337 1482:0.847148 1541:0.851481 1671:0.836688 3461:0.839201
124:0.940351 169:0.861764 481:0.930331 1045:0.887333 1046:0.884676 1047:0.921161 1140:0.849956 1318:0.858382 1394:0.943894 1455:0.9021 1788:0.863646 1882:1.18438 2108:0.95336 2124:0.894375 2934:1.27833 2980:0.882558 3135:1.17594 3635:1.06856 3723:0.854002 3798:1.00164
4:0.996859 16:0.97972 62:1.00216 109:1.06524 110:0.891956 197:0.881459 199:1.08003 400:1.50676 422:0.907714 423:0.956022 465:0.88507 475:0.895805 633:0.959338 648:1.03391 739:0.878719 788:0.935398 789:1.05912 814:0.931604 890:0.877498 926:0.879886
23:1.00816 46:0.941983 72:0.822006 217:0.876747 233:0.800135 239:0.805204 254:0.834881 304:0.88024 391:0.870596 607:0.79155 628:0.815632 634:0.796214 842:0.807503 843:0.845036 921:0.78377 1006:0.840507 1163:0.787001 1397:0.940101 1784:0.787987 2733:0.797011
46:0.903291 64:0.941208 92:1.09176 161:1.14941 275:1.30106 279:1.00517 314:0.869537 502:0.859048 636:0.849827 1039:0.958448 1797:0.848659 1806:0.838262 2229:0.895565 2308:0.872612 2441:0.849485 2493:0.864613 2754:0.913258 2774:0.851026 3143:0.838379 3207:0.858953
88:0.759467 193:0.772458 218:0.906699 245:0.757006 289:0.907388 321:1.11329 322:0.852067 342:1.11162 414:0.799709 416:1.1527 626:0.759784 699:0.759219 772:1.22626 1876:0.754186 2323:1.14808 2331:0.815148 2824:0.880083 2889:1.21149 3034:0.765572 3868:0.810025
4:0.902615 22:0.853191 25:0.869087 48:1.05961 56:0.846705 61:0.918756 62:0.949164 64:0.871844 71:0.929135 88:0.883756 102:1.02191 184:0.942813 188:1.06998 290:0.842447 366:0.943044 367:0.983709 376:0.953762 377:1.25687 430:0.862888 599:0.851313
72:0.884218 93:0.877297 138:1.1128 139:1.52366 252:0.886635 310:1.1724 318:1.199 1328:1.10391 1464:0.924016 2043:0.905336 2073:0.880019 2179:0.921781 2188:0.931733 2248:1.03486 2302:0.847551 2335:0.951069 2605:1.06828 2612:1.08742 2774:0.994386 2937:0.872564
436:0.979319 511:0.919033 1248:1.35693 1249:0.894786 1275:1.37658 1565:1.03379 1662:0.904574 1844:1.14869 1847:0.928184 1848:1.36446 1849:1.49517 1893:1.53638 1924:0.965527 2066:0.902032 2220:0.888285 2636:1.05488 2811:0.984702 2812:0.900683 2873:0.915596 3277:0.889844
72:1.30069 87:1.06384 175:0.891513 220:1.43729 239:1.18529 268:0.852488 310:1.51836 313:0.853443 346:0.869809 684:0.883152 701:0.935752 843:0.885229 952:1.59739 1061:0.876958 2709:0.860374 2949:0.875875 2984:0.975162 3385:0.912379 3671:0.904953 3824:0.873044
227:1.11165 329:0.969457 998:0.996156 1179:0.897911 1449:1.09601 1486:0.922707 1826:0.994392 1842:0.907299 1906:1.15533 1921:1.21776 1926:0.890456 1927:0.872741 1961:1.05112 1976:0.981642 1981:0.940424 2520:0.922394 2782:1.00512 2783:0.995063 2850:0.943508 3400:1.20182
14:0.953034 72:0.898962 175:1.39168 183:0.895981 239:1.00728 310:0.940855 501:0.857572 503:1.30335 589:1.10086 610:1.02984 611:1.26351 659:1.13848 665:0.849723 952:1.26245 973:1.10726 1322:0.887323 1365:0.916539 1432:0.92638 1525:0.853849 3412:0.861169
218:0.858841 342:0.880499 399:0.922965 403:0.901479 415:1.33197 562:0.977991 703:1.04173 710:0.915795 771:1.03254 824:0.937017 870:0.859568 1169:0.972895 1387:0.859619 1434:1.42035 1435:0.971611 1465:1.06922 1646:0.880289 1754:0.832866 2317:0.860318 2578:0.830129
4:1.00853 8:0.849313 11:0.860906 19:1.03709 55:0.888676 58:0.827324 87:1.33082 88:0.889321 89:0.868032 115:0.871628 152:0.87903 156:0.89945 300:0.885457 339:0.821056 385:0.915733 386:1.00622 387:0.838033 417:0.984523 843:0.87381 958:0.919979
4:0.929831 21:0.76859 27:1.02743 41:0.769729 114:0.789523 185:0.816125 344:0.911626 363:1.22935 608:0.834013 615:0.778543 668:0.827331 779:1.29385 858:0.817897 933:0.7931 956:0.871364 1011:0.792796 1169:0.797806 1243:0.770895 1271:1.10549 1503:1.07694
71:0.871712 133:0.834647 143:0.812221 173:0.824482 240:0.893577 245:0.845253 278:0.869573 279:1.02386 629:1.01189 630:1.02465 706:0.864545 757:0.877777 807:0.804671 817:0.851686 848:0.838914 849:0.816335 883:1.04827 1195:0.877448 1582:0.835095 2246:0.810191
81:0.962063 266:1.24268 310:0.808385 323:0.864388 391:1.10489 504:0.845974 570:0.859857 634:0.798586 703:1.14342 710:1.23218 711:0.884376 712:1.56102 718:0.860216 719:1.05822 862:0.803186 919:0.793782 1169:0.981158 1403:0.946103 1404:0.851559 3136:0.843033
7:1.11489 8:0.946601 81:0.986775 88:1.02086 94:0.826074 105:1.22774 156:0.864689 164:0.872219 238:0.829579 344:0.852992 363:0.904648 568:0.820673 605:1.28918 1030:0.820977 1138:0.865746 1166:0.870441 1493:0.86316 3287:0.839027 3331:0.809798 3630:0.89261
277:0.906303 452:1.36815 512:1.20855 1102:0.93392 1145:1.0876 1146:0.995788 1151:1.02576 1211:1.08512 1212:0.940464 1248:1.18956 1275:0.969463 1328:0.885753 1420:1.01093 1565:0.874649 1847:0.982216 1849:0.976784 1893:1.01777 2020:0.891483 2066:0.948318 2128:0.931202
81:0.901021 113:0.871557 114:0.872326 307:0.854917 437:1.08218 479:0.883881 563:0.916311 1040:0.967489 1041:1.12895 1117:0.932045 1139:0.946707 1288:1.12639 1318:0.848697 1332:0.906384 1344:0.84748 1476:0.927694 1736:1.15091 1903:0.842671 2298:1.14534 3861:0.854223
89:0.90306 494:1.16434 967:0.928171 1297:0.938791 1329:0.990115 1519:0.876472 1600:1.19157 1857:1.04866 1948:0.914689 2009:0.87671 2153:1.2791 2367:1.1775 2534:0.901463 3189:0.899166 3231:0.88521 3292:1.37536 3313:0.890071 3460:0.888037 3466:0.93889 3840:1.04191
81:0.896377 156:0.863297 519:0.891598 522:0.865173 524:0.9158 590:0.875241 653:0.865407 727:0.86619 800:1.03901 858:0.854813 892:0.945283 894:1.0623 910:0.992231 1095:0.888766 1215:0.907806 1230:1.02815 1231:0.932743 1513:0.948745 1541:0.904324 1666:0.902011
